70.42253	17.95337
62.08067	17.24627
59.48809	14.20445
59.16329	16.9905
59.13816	17.3879
58.71879	12.67551
58.15686	12.70898
58.14061	16.39909
57.81232	12.47672
57.49353	14.55737
56.58127	17.45085
56.57353	11.51496
56.45819	17.34276
56.25941	15.32635
56.14852	10.98785
56.04932	14.34784
55.96963	17.33315
55.85675	12.51827
55.69822	10.15375
55.61964	13.15081
54.85991	15.3031
54.64138	10.27027
54.5116	13.80821
54.16978	13.46075
53.95338	11.76321
53.79941	15.68823
53.74309	16.18628
53.62796	18.09359
53.31267	16.41376
53.03674	15.07018
53.03603	17.35463
52.4629	10.99235
52.19083	13.45192
52.14426	15.78694
52.05306	15.30487
51.72302	13.91125
51.66281	15.67635
51.59317	13.6161
51.57923	14.94549
51.13571	17.20564
51.1135	12.98571
51.06399	14.71188
51.01485	14.39645
50.93965	18.20992
50.85263	11.94101
50.79277	14.26217
50.19236	12.82862
50.02676	13.71506
49.92692	13.22132
49.90231	13.01297
49.84541	11.59997
49.78793	13.55553
49.73914	15.57116
49.54596	14.60371
49.42703	11.62104
49.38244	15.74034
49.37281	15.17963
49.30798	14.12375
49.24051	10.18475
49.10404	11.19744
49.03727	15.77748
48.86265	12.13714
48.85151	15.72242
48.66255	16.24635
48.52323	14.66827
48.41127	15.30011
48.33213	13.00568
48.16162	9.74642
47.95125	16.00619
47.6203	15.29355
47.38022	13.17653
47.22139	9.14719
46.57348	11.10334
46.51599	13.45744
46.5129	16.18291
46.40056	14.6782
46.35039	15.53881
46.322	14.99029
46.30532	11.18685
45.84818	10.25389
45.66829	12.91051
45.41406	15.74691
45.08217	12.65342
45.04106	15.20312
45.03914	12.73212
45.03802	13.75257
44.96144	8.76385
44.87397	12.27592
44.78778	14.98218
44.69021	9.54103
44.50965	14.10605
44.40402	12.48865
44.35131	14.5379
44.34188	12.73897
44.31875	13.72657
44.19441	8.26627
44.16175	12.88461
44.03116	13.22362
43.93998	12.9481
43.89708	11.37356
43.8592	13.26751
43.77084	7.37507
43.27681	13.11692
43.26959	11.86761
42.68213	12.61243
42.67515	11.4969
42.41178	12.52545
42.31517	10.59279
42.25442	10.15286
42.08871	13.13623
42.02315	9.89034
42.0218	9.97982
42.01173	12.45671
41.91309	12.26418
41.74348	10.93066
41.65033	13.42423
41.37743	10.48706
41.2754	11.33941
41.16041	9.30605
41.11863	14.00513
40.7487	9.18632
40.65728	7.97071
40.29331	14.17327
40.28814	17.0294
40.23262	10.61106
40.20501	10.94928
40.10295	12.15166
39.95063	9.74634
39.78687	11.17334
39.768	10.16453
39.68367	11.02327
39.67372	12.67763
39.66503	11.14247
39.55454	7.30067
39.42778	8.39315
39.41389	13.18435
39.36647	12.00641
39.30645	14.84437
39.27628	13.37516
38.93873	13.56838
38.68463	13.348
38.5034	12.24225
38.48961	8.06375
38.46267	12.30749
38.43009	13.65437
38.32384	9.11739
37.8116	14.52328
37.70481	13.82312
37.42093	12.17856
37.26289	12.80882
37.1789	9.80201
37.07673	13.52196
37.05664	13.062
36.80669	10.29187
36.76892	9.54491
36.51543	11.72895
36.44308	12.8852
36.00471	7.42861
35.94547	11.69505
35.93525	12.44781
35.80448	11.78405
35.78072	11.02594
35.68821	14.7482
35.63924	9.1768
35.52717	8.72906
35.33005	12.79267
35.2835	8.31296
35.22861	14.45718
35.02591	10.41324
34.87875	14.26572
34.65702	12.47311
34.61095	5.23904
34.58136	11.27076
34.10314	8.59777
33.93168	9.85342
33.5103	11.80183
33.28201	5.1455
33.12753	11.23743
32.67148	10.98385
32.44931	8.62158
31.84444	10.81112
31.77626	13.38311
31.13285	12.27311
30.98301	11.00848
30.83806	9.8543
29.89868	10.13644
29.07486	8.25849
28.98471	10.54159
28.94975	8.12314
28.92959	9.04706
28.62127	8.88204
28.38204	-4.03772
28.0677	8.94233
27.79603	10.48534
27.61903	9.98719
27.01718	-4.8083
26.7712	-4.81322
26.53883	-4.80931
26.44841	-1.63958
25.93583	-5.52017
25.87669	8.48504
25.75751	-3.47978
25.56114	-1.27303
25.54463	-4.28504
25.41747	-4.21308
25.33478	-4.0137
25.23515	-2.82643
25.1331	-2.90005
25.08097	-2.62871
25.06368	-5.01175
24.9057	-3.81065
24.90012	9.31876
24.88758	0.58881
24.86464	-4.69609
24.86452	1.72999
24.82072	-2.1438
24.78107	2.37751
24.69351	1.20965
24.66097	-4.91178
24.59867	2.59123
24.57797	-5.06112
24.55231	1.38366
24.53029	-2.90418
24.48598	0.46623
