65.6856	16.97727
62.19502	17.71384
60.83214	16.70316
59.91185	17.3956
59.34757	14.13537
59.08543	19.18155
58.44019	14.79591
58.27485	16.48389
58.24214	13.86283
58.15384	18.72751
58.11165	15.77327
57.73364	17.26575
57.72592	10.04763
57.67608	15.09455
57.40112	14.30302
57.17222	16.77277
56.95577	15.6268
56.45387	11.69784
56.40343	14.40908
56.38082	13.43629
56.34357	9.46723
56.12128	14.55574
56.06375	14.86763
55.91893	9.77117
55.71885	14.06418
55.50582	16.67479
55.37465	13.1167
55.30765	17.6238
55.24285	14.42232
55.04774	16.48028
55.02457	12.64553
54.90035	17.39603
54.75968	15.76294
54.46366	17.25983
54.30136	13.32245
54.16163	18.3802
54.07476	13.94902
53.77123	14.7669
53.60399	16.78179
53.60114	12.10058
53.51948	16.91247
53.4268	13.86735
53.40296	15.73321
53.36166	13.45583
53.34387	12.56182
53.17234	16.14459
53.16842	16.21665
53.1363	12.60595
53.07207	17.12907
53.03468	18.10479
52.96902	12.89944
52.9468	17.05493
52.94513	12.01076
52.81252	15.26718
52.73792	15.78464
52.73534	17.00987
52.70037	14.02903
52.5041	19.04264
52.46125	15.43641
52.38756	21.0881
52.31791	14.25835
52.2823	9.71344
52.25844	15.3779
52.21329	17.23851
52.19489	12.70178
52.14278	16.62137
52.09515	15.36708
51.9268	13.03868
51.84374	13.18635
51.79952	11.47796
51.76475	12.95941
51.68817	17.92889
51.6782	15.98369
51.65122	12.63014
51.54505	11.50767
51.37204	12.18999
51.32176	16.07477
51.09891	10.83175
51.0868	14.29334
50.95909	14.95398
50.75048	14.26687
50.66016	12.05652
50.53465	16.94037
50.51565	14.83292
50.5136	13.15546
50.42568	14.60234
50.40466	11.82138
50.12713	16.96542
50.09003	11.4387
49.98149	9.07683
49.92185	11.5088
49.87205	14.47897
49.76713	12.78557
49.70739	13.49739
49.60574	10.96781
49.59992	14.64043
49.59922	15.57643
49.53992	16.91176
49.52874	13.2032
49.4704	10.75664
49.42213	14.37698
49.31513	13.07386
49.29041	17.30703
49.24206	7.00591
49.23984	12.06846
49.23567	16.31806
49.2329	11.45088
49.19297	16.92306
49.15467	16.66454
49.10437	15.0732
49.1013	9.02245
48.95666	12.9203
48.88903	12.79131
48.77249	18.00237
48.72143	15.6515
48.70663	17.08201
48.69908	13.65972
48.67654	12.09953
48.61584	12.21581
48.56039	15.97305
48.49898	12.96854
48.46402	13.01705
48.36027	6.74465
48.35952	12.91382
48.33729	16.0321
48.25708	14.9919
48.24799	12.55032
48.23241	12.55161
48.19022	16.63763
48.18734	14.87081
48.14288	14.8172
48.11997	14.2501
48.10707	15.2047
48.09921	11.55225
48.08173	14.32423
48.07269	15.69441
48.00659	11.66467
47.93729	13.24623
47.9091	15.15462
47.86202	15.85652
47.80787	11.9209
47.71537	13.22433
47.71129	12.828
47.6541	11.96636
47.63339	15.40769
47.61869	12.77543
47.54206	15.95949
47.47924	10.93666
47.43651	17.24122
47.25489	11.09796
47.23423	14.75013
47.17674	8.45322
47.10804	13.92228
47.09572	16.09044
46.9297	13.17767
46.91488	12.62376
46.86324	14.24759
46.84094	12.97789
46.81903	10.75306
46.77645	11.92426
46.76268	14.95566
46.74958	11.53746
46.67844	11.00008
46.61301	15.01202
46.5825	14.08691
46.57662	11.63707
46.50393	13.99758
46.46074	12.94057
46.35999	12.77462
46.35625	15.31252
46.31494	13.06796
46.26638	11.4088
46.24368	11.56282
46.19916	16.41787
46.16975	12.81426
46.16364	15.93195
46.13108	16.35095
46.06794	12.72584
46.0677	11.41618
45.96237	11.84301
45.93789	10.68543
45.86574	12.24442
45.85186	13.21645
45.83562	12.43085
45.75456	17.96694
45.69038	11.49933
45.67286	13.73326
45.65006	16.33696
45.55793	11.40204
45.52225	1.43E+01
45.49297	14.57217
45.44929	13.13551
45.43579	9.4806
45.42039	15.5882
45.40166	9.38287
45.37995	14.92524
45.29768	13.51151
45.20528	14.24721
45.08441	13.01471
45.00348	12.9151
44.99083	13.86149
44.91017	10.14736
44.84107	11.42243
44.70784	17.03561
44.70414	14.03342
44.57622	14.37891
44.57279	9.81441
44.53254	12.88232
44.52452	18.0026
44.42264	13.3528
44.40088	13.24486
44.3983	10.56792
44.3751	13.14676
44.36374	14.68573
44.35802	14.45096
44.35689	9.06448
44.33773	16.00401
44.29435	10.77759
44.27711	13.22139
44.22492	14.81507
44.10332	13.70176
44.08169	15.33348
44.04757	7.84297
44.04335	15.60301
44.03012	12.1795
43.91189	14.18059
43.87475	9.46088
43.84501	9.8866
43.82314	13.25542
43.742	13.92666
43.73676	14.34227
43.73333	17.54493
43.70978	9.3873
43.63752	13.372
43.58104	9.78792
43.46825	13.32317
43.45884	11.18113
43.26617	9.66718
43.21627	13.21953
43.16394	19.44633
42.9688	12.3363
42.95971	12.20288
42.95839	7.75187
42.94368	13.4464
42.90289	12.30705
42.88693	11.38182
42.85746	12.04027
42.81028	10.8887
42.78303	11.9989
42.75099	14.26175
42.71501	14.43982
42.69854	15.23678
42.65502	12.77453
42.63765	12.8984
42.63554	12.57318
42.60536	11.75919
42.59753	13.0961
42.59711	10.41532
42.58501	13.45211
42.48027	10.67779
42.4323	13.87275
42.423	14.63947
42.38679	16.665
42.35689	11.89691
42.34155	13.47768
42.33544	14.85486
42.32578	11.2133
42.31201	10.65895
42.30198	11.7434
42.29954	11.39251
42.21017	12.74793
42.13721	8.08417
42.13207	11.31868
42.08909	11.15246
42.06869	13.30374
41.99941	14.19602
41.98194	10.98638
41.93044	12.88835
41.89685	13.85601
41.82121	12.33292
41.68548	14.53472
41.66346	13.70526
41.63153	15.45156
41.62038	12.07866
41.61636	12.62481
41.54905	13.06921
41.52271	14.74374
41.51137	11.65232
41.49559	9.98398
41.48088	10.07641
41.44205	6.35397
41.42209	12.32168
41.31949	13.61247
41.28236	14.40663
41.27425	9.81082
41.2073	11.4831
41.19253	15.42967
41.16621	13.02102
41.13997	7.90019
41.07098	9.68317
41.04904	13.60032
41.0112	15.4086
40.99558	13.72328
40.96302	15.24309
40.90427	13.25895
40.85396	9.40277
40.74905	11.60285
40.74265	10.69332
40.72344	13.20576
40.68105	10.93376
40.63045	14.44309
40.57914	12.02138
40.57643	12.53982
40.48069	14.69923
40.40546	11.51334
40.29733	11.55837
40.22342	12.97817
40.18937	9.66863
40.18328	10.37542
40.15592	8.64678
40.13714	10.21526
40.07384	15.61898
